Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
65104.0,-1.33808423083325,0.810638998419659,1.77259895858017,-0.70915296253352,-0.119660378993874,0.638739162491663,-0.350636116517184,-1.19859009772654,0.486990734377315,-0.616311714175715,0.775182066396499,1.41459755039032,-0.0606944393310836,-0.454576634371996,-2.00142707132594,-0.456304780663417,0.176046639206014,-0.567830393535078,-0.186009498846449,-0.395178689715806,1.48138048048574,-0.189565196733021,-0.033575139247657,0.0747659277752328,-0.0291614217122781,0.601243316878337,0.435236466059115,0.156709854689814,14.59,0
57209.0,-0.569548587696888,-0.383358706019011,0.236714448962895,-2.4827483838355,-2.10448849772291,0.850131225177766,1.67419915040659,-0.399532991178904,-2.45864883038453,0.882175568232973,-0.0246872338389934,-1.05836703855662,-0.18222992259584,-0.357520492757063,-1.49663465904937,-0.265760437029758,0.0571630326166781,0.622264091903704,0.215367307594018,-0.586889370262688,-0.186574890361839,0.101501371322026,-0.234909413869606,-0.48818139392329,0.146931471658238,-0.210779401369442,0.0826531951703735,-0.0347978257939121,390.66,0
77189.0,-2.07964719973276,-1.51451799513491,0.084350960041164,-0.275626051878767,1.91447089838618,-2.68458343341459,0.04480475082503,-0.359685603097638,0.0621134212693371,0.0060322948878158,-0.598633343772956,-0.169632548082068,-0.486624027481702,0.421340250024383,0.203763165993917,0.141934616142499,-0.465371562826213,-0.565040376668095,-0.406341937211706,-0.40028933477775,-0.0258685634420021,0.230800938764449,-0.19593086262728,0.517096923384285,-0.958274130155451,0.757292211932428,0.597022612045036,0.111594711537771,149.0,0
83052.0,-0.688483535992155,0.221793175622831,0.905956542089055,-3.13257464741867,2.04194299351831,3.51738154143643,-0.0904336870223214,0.882966449415267,1.26720866999386,-1.40455878980937,-0.315766214074013,0.185227389275877,-0.197443231096436,-0.413979725828638,0.895450521422425,-0.0535860972299787,-0.977071677354897,0.678442381434702,0.385132471057626,0.217951316588587,-0.116153329889958,-0.0406957805646201,-0.438282959592211,1.00361176990939,0.706922146453458,-0.770104739025725,0.193329271757689,-0.0918380630640097,1.0,0
75112.0,1.11379705502622,-0.208061388354132,1.21405874797318,0.81880744754872,-0.865611906003736,0.185409960520852,-0.646779712910241,0.176092708357378,0.838964933481077,-0.307093230277527,-0.413527248241351,0.830414870774024,0.598483304266263,-0.489540604800733,0.390708051618704,-0.154695555896422,0.0717170563165678,-0.752205287023102,-0.406812634441726,-0.0693088112828558,-0.0497619497839072,0.0841317188930105,0.042911641275224,0.138954723502892,0.196255825519155,0.342801065682076,0.0346644813566692,0.0274007879825126,21.84,0
161106.0,2.18266362251443,-0.816906755684648,-1.18261247373306,-0.506839079408257,-0.560770814108721,-0.470415289075833,-0.621405601683376,-0.10179671078777,-0.0983313550186487,0.901315288064079,-1.55704920627397,-0.791406703566918,-0.871271944558404,0.215572693064136,0.276946474096885,-1.30333898478718,-0.159952663285208,1.14248007418184,-0.651895669548696,-0.647472382865734,-0.429266907881091,-0.711759102083217,0.299586842652523,0.436893332047491,-0.297904014843816,0.544020640436956,-0.0561221424918423,-0.0539819292032144,10.0,0
149796.0,-0.389105473750536,0.981333992800875,-0.0899636778367474,-0.507031384349418,0.123725687802435,-1.21121737348863,0.657740770269453,0.216668644852353,-0.224530377447223,-0.645117017223077,-1.05403511397787,0.346334003941124,0.15497227825331,0.420597559133905,-0.44626585631942,0.0255313992481551,-0.240431347296603,-0.714394878896749,-0.0974028307098085,-0.0833313163267587,-0.19944397305497,-0.584650367878256,0.158038823214611,0.0398109634857787,-0.458864407912218,0.138456455301333,0.119180244685619,0.0204997785832718,17.99,0
37506.0,-0.930168163943252,0.602050970093379,0.817829255775989,-1.72490058876972,-0.0544596053715458,-0.595836213510672,1.88799932672192,-0.372760047859007,-0.196341474074195,-1.28368357105906,-1.14838836951497,0.1739000385023,0.434778436679719,-0.244611545329119,-1.09364839112885,0.376079090759484,-0.801360026219659,-0.68260077475918,-1.01237421122578,-0.155371844408922,-0.0228145969253968,-0.0452962781885851,-0.248033809503759,-0.0227752853202989,0.386432480724664,0.825016258565599,-0.128188169810119,0.037991202139199,176.0,0
58125.0,-2.09341631214092,-0.657818838769366,1.05222847628376,-2.1802002328699,-1.57672721586279,-0.408398658710567,-1.32069495958984,-2.8420333764776,-1.88593535025895,0.817038863149696,-1.04130881210663,-1.82616281401944,-1.26125595717346,-0.079725457740224,0.322020548137261,0.160928517599441,0.300027740877077,0.566404827712866,-1.06897529389169,-0.133189006818669,-1.32839688658066,0.884483543161184,-0.0249973477846856,0.343894116789471,-0.129102644222588,-0.280779062921128,-0.594784713427919,-0.504446059134926,74.0,0
85018.0,-1.48798409542425,2.10388284147172,1.270280635594,2.07602123013657,-0.151603564843347,0.455595644770191,0.586470203431484,-2.86311948492724,-0.926639893384138,1.31537387195632,-0.284942660963477,0.460489411965404,1.51394227883231,-0.362306612584978,0.509409275361045,0.222960308628897,-0.453374036824167,-0.250933543080415,-0.266331109945291,-0.434193042000118,2.24012401636042,-0.511833345191427,0.254008520891269,0.378440314776144,-0.398249043263196,-0.107181938747085,0.0371097249949086,0.0194739207821705,99.95,0
84641.0,-0.436314463464717,1.1503483927001,1.42680662449199,1.96285173736817,0.32977586308965,-0.234758787148277,1.13461141194739,-0.0207372305554872,-1.48483838823137,0.197078291325027,-0.227042796390818,-0.362397657524357,-0.400266630543843,0.407323106007904,0.342316088702281,0.0082077687754695,-0.10534408004217,-0.780560416941897,-1.26905791575914,-0.0388596960877493,0.10409166989892,0.150051757965247,0.0082073183729425,0.380036253740978,0.0690874086782679,-0.0253850985378698,-0.0067772674394216,0.0250259861159557,61.09,0
151236.0,-5.66201250474281,4.26325888524199,-2.82184708242337,-0.450776948990173,-0.257792908301197,1.71768877571921,-3.49569104652365,-8.935165136894,0.658867043935882,1.16369611065102,0.545330627504239,1.44309547363366,-0.19760128952889,-0.0632790443470529,-0.33366774641035,0.401593905797494,1.36224740174991,0.580824312399998,1.06785854698167,-1.02136143864917,5.1164812114961,-2.46782664971023,1.57758992058959,-0.0036935599829087,-0.418629364183543,0.211401150418602,-0.592309243855111,-0.737506499494936,8.97,0
110139.0,2.04411961139467,0.355119866117012,-1.32435630881128,0.732628281498364,0.322389754781057,-1.10761773175281,0.165872630743306,-0.402864852038451,1.60266867820579,-0.776450745805559,0.99995099640613,-1.69470717534786,2.54509456379497,0.435620289736658,-0.672271840557522,0.0929158878577897,1.34007331854121,-0.317066577481236,-0.350773223990833,-0.158037878156158,-0.471028481552969,-0.959152925221049,0.404930651944857,1.01652885765503,-0.318234177974459,0.0980387721020667,-0.0824996273424256,-0.0297852328431197,0.89,0
142543.0,-3.03333578888636,3.4798145535173,-2.42676187957335,-1.90199939984767,0.574704170206133,-1.19370751248385,1.12283719206118,0.286304257624272,1.33990413926968,3.12416443971743,1.06564632762205,1.13704076408862,0.281676213075418,0.271828260503162,-0.723233785576732,-0.674770467521619,-0.576704328363719,-0.173494046101698,-0.292014391579106,1.45448353033601,0.0022005313973132,0.785966893075767,-0.0157167709837978,0.721748099476069,0.323079542104968,0.0921794420505055,1.5228164396963,0.928117690138853,1.52,0
53329.0,-1.29254845473031,0.0293939182501211,1.01443381759595,1.0096353860806,-1.05854902147175,1.47999787446344,-1.12653548066021,1.07624162096843,-0.541960780435533,0.602560637050268,0.288129370566847,1.51676291227951,0.28172621550359,-0.392194080918075,-2.16430963775087,-3.07498538056514,1.54690835043173,0.334824009962625,0.374217147395831,-0.793399365147821,-0.454149976422577,-0.422149127606547,0.428092495396063,-0.30126179662964,-1.50536915269596,-0.647580536612823,-0.339849176601142,-0.209431917889205,19.86,0
70335.0,1.5256530248125,-0.989110393245443,0.339827389900708,-1.51582742345297,-1.33143713734507,-0.470828003200587,-1.08248654782219,-0.0877807825914437,-2.06202057294408,1.62281848546377,0.907256443846048,-0.220271177530817,0.730721356922654,-0.227558488751989,-0.116832342145992,-0.137907823344395,0.107832175161292,0.758615763380336,0.0568171006139059,-0.314716737684129,0.0136152567165828,0.479793830491297,-0.139360383759724,0.0279674245112419,0.581556505707813,0.007957268969464,0.0316197116521913,0.0027266019578083,0.99,0
97368.0,1.99272459258303,-0.480080130488727,-0.127736884595749,0.219054616475197,-0.453573082262444,0.447837208435632,-1.06879541937716,0.132179580445431,2.42595062042974,-0.231135340367253,0.91843577494787,-1.6188568738942,2.28385443126888,1.17558127496121,-0.635559308442539,1.10981602335203,-0.542417872017228,1.08218330849959,0.154271561187932,-0.140751569806911,-0.123918314089784,0.0205269319751951,0.183308502962558,-1.06077757930201,-0.50630054802074,0.484676476268695,-0.0429312518755154,-0.0627239595311597,15.95,0
63898.0,1.53470748477998,-1.16996219106941,0.649316982273069,-1.38864954531039,-1.79644528596565,-0.644064846950224,-1.36746495243658,-0.0346802568337035,-1.34874548645646,1.47365909626422,-1.08484380179493,-1.80299268515174,-0.814431791407588,-0.229598812136077,1.02534938038765,0.0221130583931804,0.3271424372284,0.601517812883156,-0.294936844548368,-0.414708104250782,-0.104653126514059,0.0591454254226827,-0.0219973656554944,-0.0231793447761612,0.3408895547906,-0.0753049539917335,0.0431103852612719,0.0193720915539389,6.0,0
156230.0,-0.303068689694797,1.12531003696086,-0.0690515238002705,-0.542103000669039,0.0909882224966013,-1.16512348645503,0.699244424626169,0.200819846058619,-0.258826955762514,-0.648768891222442,-1.01796407937018,0.449986188049605,0.355205512779123,0.372625191118608,-0.47400966702841,0.0141429698416809,-0.25373951611634,-0.745414615256746,-0.0956168528532804,-0.115891707482054,-0.210544407594823,-0.557507074196084,0.139931675712981,0.045342443311921,-0.453557732294199,0.139068391575936,0.121096689056498,0.0366473873283598,10.98,0
54967.0,1.32419402344238,-0.60266960510541,-1.50626870069611,-2.50082369907195,1.68572009187765,2.82525902966418,-0.617555594378277,0.69514130469488,1.11884279632998,-0.940418385171068,0.0836576530441215,0.396525507454632,0.0452708845942114,0.413740036667219,1.87437281349028,-0.159146416037115,-0.65839986130033,0.492585162726454,0.95450500131863,0.108817047745342,0.11852958714935,0.282549440773901,-0.234655587512059,1.0855105020064,0.829952255369006,0.23156088344595,-0.0055526816182284,0.0084995208955597,34.95,0
50035.0,-1.72416076481229,-0.992818544103245,0.714824073078843,-2.72649673767474,0.865219886975061,-2.42678135330083,0.924981217114062,-0.319389757606295,0.867603554276947,-2.03820112489988,0.0760588738591057,1.36000320800701,1.11573489889216,0.27156645043604,1.1765670810633,-1.07768445314715,-0.215383404886662,-0.43086147941691,0.8748303038879,0.807266039346781,-0.114510007587262,-0.780958834771325,0.490844567531856,0.365442748338485,0.408267886910634,-1.25024827449022,0.259322640806742,0.208615900970678,167.34,0
57501.0,1.0697787372562,0.0035595728725472,0.557633606309548,1.1613485452667,-0.302942067587282,0.0060592737235933,-0.0367451363019694,0.0339790722983048,0.136592472811271,-0.0483721421083481,0.824311599928023,1.50783564808112,0.681414999941899,-0.0264150145314485,-0.91045152528851,-0.0061739561660387,-0.48666768759546,-0.0285344407499624,0.440816493181651,0.0282184663072413,-0.1978362120345,-0.512206169384479,-0.068266122890178,0.0174479434826966,0.516314770303963,-0.550685872872639,0.0305606439047859,0.0257411616811024,61.48,0
49306.0,0.547676523958863,-1.06404097848068,0.592646763136025,1.28603102221804,-0.300995662104284,2.12693548214562,-0.660631903573045,0.844685711134117,0.911787830107141,-0.282710448970723,1.30679302945334,0.430536255705706,-2.47239952112615,0.443071087546335,0.0957257806111044,-1.33687903329656,1.12929082960903,-1.41733834173588,-1.29211553533821,-0.0142380140641613,0.224035107194838,0.498629794226966,-0.149632421439694,-1.03059721773597,0.181987518440155,-0.179704508312538,0.0734331774426535,0.0328152426678945,210.16,0
46853.0,1.23486692466151,0.110232628161608,0.370884955209662,0.438753582798426,-0.351658002291581,-0.500380346508219,-0.111881505410408,0.0184783888868007,-0.0418976978016505,0.13152535068427,1.01603734335295,0.420458596807989,-0.703245782737096,0.614047883015934,0.464944671749286,0.643155972650035,-0.737922530574488,0.183900303955031,0.301843994216268,-0.129494195147701,-0.237393425235375,-0.775922826734251,0.0924357957714863,-0.0345993367682374,0.197183333214736,0.100809689129468,-0.0403083406225167,0.0038051183871359,4.49,0
137273.0,2.27293398985311,-0.5855244819017,-2.67240485836785,-1.93883696147411,0.249004204914038,-1.65971750483362,0.541899426416728,-0.667335489145052,-0.773885387674375,0.507443752057755,0.728772528799325,1.17585527140528,0.920930667744613,0.731685300399704,-0.700696464813033,-2.57603743797967,-0.0612585034024399,1.20819224831496,0.356812046649145,-0.542395392601972,-0.0428231161009524,0.600251410983624,-0.197364830719774,-0.226554440406849,0.660577691508157,0.677293575301607,-0.0912681228073043,-0.101975257252859,12.86,0
127807.0,2.00061858183145,-0.87711115271075,-2.62561229442416,-0.467034008460534,0.0922655765859277,-1.32630097742978,0.550065663472816,-0.490827796232667,-1.18759368460989,1.19882157828698,0.158247349510779,-0.405903032640545,-1.4573697217271,1.18652819165135,-0.891140599759178,-1.91866674340633,-0.0848970048720625,1.39867934001847,-0.28659969161424,-0.469323020731478,-0.0169056035882273,0.220691861626433,-0.231588779731124,-0.295570586788073,0.42224230203372,1.01191953870706,-0.158385673217245,-0.0874437677629996,129.99,0
169657.0,-0.194314841552333,-1.09145575514212,2.6806306331237,-0.550256569906862,-0.855805886368661,-0.0598427605042607,-2.81765117507593,-0.510333789095381,0.366170677226841,0.19769136411616,-1.18401283965121,-0.123250797427533,0.465956040358447,-1.21138286238754,-0.231829490464598,0.697117439824521,0.87735908659626,-0.925062342419523,1.39810262369539,0.198440280032359,1.08577269764759,0.424188758324098,-2.46088670620389,0.238489327394174,0.900825849301762,0.339374914867134,0.242994975562031,0.230986442773717,100.0,0
152054.0,-2.73670659260577,2.21899707463902,-2.02735246989328,-0.307380643946083,-0.543259445456216,-1.5425999038746,-0.38837412328273,1.24017814499313,-0.0153548234631828,0.0938333870500352,-1.16842989192092,1.22188174168273,1.38673869623822,1.1108810208632,0.351794834322458,-0.107954274125767,0.114983173560497,-0.0012307784015507,-0.0591653035444918,-0.473083451971471,0.367835360602773,1.41909182056026,0.500150234776368,0.04907580083277,-0.432920420735812,-0.202274052911705,0.115997190937503,0.168591304517745,2.49,0
74622.0,-0.858285238802634,1.37589716482232,0.808857869215428,0.903454862777877,-0.212388258666438,-0.858218846719792,0.448183713961976,0.260151941550399,-0.634333518443187,-0.137437233193998,-0.649866640048863,0.0418265140781041,0.0869920771804324,0.594959596331594,0.996345035804292,-0.216399028376526,-0.0287386077391703,0.133643758083026,0.39609631811117,0.0166475405963996,0.168854538366205,0.467055812763148,-0.122614590578325,0.402263981766026,-0.187026516616315,-0.328746939112934,0.170086594395119,0.143789089237195,20.0,0
169843.0,1.95888762224477,-0.664098625387737,-0.582878647584983,0.387212358738596,-0.648016354107178,-0.132899017061938,-0.74358093119393,0.117604614700592,1.48798623899105,0.0453646224494074,-1.48001945862013,-0.66335760556816,-1.50413006597045,0.0815095640773097,0.559611844245447,0.437992710333115,-0.463984301001841,0.316369949155235,-0.177953313155156,-0.205823980072332,0.174136396992025,0.547303782241962,0.137291917568128,0.596045641747957,-0.244494255670658,0.592401211613008,-0.0445722162306073,-0.0423864341064088,39.13,0
61800.0,-0.378079822631822,0.931512377387406,1.22232688284791,0.0316301038755097,0.0133520797074926,-0.567881917308733,0.476487902803009,0.194424290618483,-0.0548431613612631,-0.487502942693171,-0.376836174490044,-1.20050094304526,-2.17165137670087,0.0501230532608129,1.39430128406614,0.196034794285073,0.416687925631858,-0.31042177654372,-0.433720569446048,-0.07002602591407,-0.264071088778765,-0.760062457154704,0.0353036594798618,-0.0390060691514109,-0.311459336547126,0.10924477864176,0.2483235521358,0.0897215777065307,0.89,0
158864.0,2.06615855296509,0.126440705338738,-1.87628312731124,0.183620396454173,0.749206276567226,-0.268194610991526,0.102781470431368,-0.0837921406168962,0.200020645166394,-0.221794757861401,0.773251072042872,0.912352162092832,0.510336816325647,-0.765558548334232,-0.508668431708862,0.633344279494362,0.021023301012263,0.291215894358737,0.522048545191387,-0.100164473271008,-0.33954154451413,-0.885081097300976,0.261891068844799,0.0088325380225255,-0.208515914927203,0.182740509929886,-0.0642778284644183,-0.0445509762190859,1.98,0
68349.0,1.20219586271638,0.16251077191121,0.607268692114586,0.558868523049871,-0.574124892898246,-0.798874619302974,-0.075733095205201,-0.0387292373392815,-0.140922172783223,0.119783238119042,1.56678649639661,0.817173212150944,-0.384918539075422,0.563537627628275,0.380059245405828,0.466823054469765,-0.56633554785486,-0.0424960109429448,0.0974287731425274,-0.125559065218566,-0.19885450902959,-0.641876571921146,0.156086177341801,0.51449511966656,0.140395026511896,0.0663874618586582,-0.0364312702201793,0.0097015150995437,1.98,0
170678.0,-1.28511522022311,1.63664684683537,-0.903715287540121,0.897069973794192,0.780787706825276,-0.54922490532115,0.827557400384778,0.396990458951051,-0.588083967860297,0.188943185558558,-1.30445666667091,0.126498746439382,-0.0243644675611208,0.756869846185026,-0.279079288726037,-1.02211566414289,0.348838378986064,-0.297288454861399,0.787203170182161,-0.0694140552467254,0.0756699029093215,0.616864694702216,0.036073076757715,0.687372343483068,0.177693034845109,-0.424080259033123,0.0654975144611199,-0.0881851878838685,14.99,0
124924.0,-2.7580626296677,-2.25266541094971,-0.513948230192943,-0.363534903535704,4.01529702148329,-2.00896366369987,-1.00500135413354,-0.498347996626903,0.461450936817447,0.995754609904634,0.558938796583675,0.659360136878263,0.433310133447639,0.05753467442606,-0.195214041284027,0.39244022434978,-1.22861622209406,0.182365024873725,0.215098754800495,-1.61733180796192,-0.208050028284515,1.03908811815123,-1.53706240006439,0.412091602539107,-1.1597921045678,0.578626950114029,0.842524221500014,-0.306798549035677,87.52,0
62726.0,-4.15192227903445,4.52450351901063,-2.80262616489626,0.465879122167694,-1.80365170704322,-1.62756189295907,-0.950796538350259,2.03679851448694,0.986751587133885,2.79776348363451,-1.09018017060455,0.609119381315298,-0.22821377055852,1.33213728011169,0.696312832749944,-0.184888234994,0.621278785690086,-0.0606764911579695,-0.0036591230964229,1.0322474249302,-0.0086157648819581,0.252976262979194,0.453702469081623,0.332205658019257,0.0125762225707977,-0.347349029367487,1.06365862705627,0.645570913487126,1.29,0
79350.0,1.18313570850696,-0.532930004103042,0.74374244168968,-0.957804005407118,-0.899484523621874,0.132791696437236,-0.832010204704744,0.33351202324084,1.74039883681914,-0.923598834947548,1.00773172527059,0.844973513038651,-1.14410503030583,0.266633867110998,0.963508208713325,-0.393241089271781,-0.176258027634548,0.470857775536124,0.618031440631224,-0.203448430187661,0.0332510236922199,0.294199668967138,-0.0465089450649161,-0.313140141625003,0.405345177866029,-0.650437194167947,0.0989791348406365,0.0161078153429292,1.0,0
47689.0,1.15792220747083,0.404440534609174,0.815570653986698,2.30808748992669,-0.245098478058189,0.078953189180242,-0.248886663648397,0.184637167767002,-0.659140162007145,0.867627353411651,0.684530217812751,-0.0659161662607465,-1.01585325910637,0.559838015527618,0.0966924302666716,1.20936752306871,-1.01204550368038,0.508761751998716,-0.627442344514467,-0.198855426194931,-0.0804387904112635,-0.361590384313295,0.0362424605514118,-0.0507208631505422,0.277350352473239,-0.123327106630835,-0.0064215330929518,0.0141447733004089,0.77,0
165431.0,-1.00163979587257,-0.0460705804903339,1.4631662728632,-3.04516673093986,-1.17582761858081,-0.45011693940446,-0.647784112337345,0.578434963241001,-2.34689349617073,0.539011212028143,0.365744218769596,-0.610958865921849,-0.324569433799709,-0.0917245600155689,-1.29763357912743,-0.0245619397722672,0.266617377266993,0.573358659616413,-0.608673566085179,-0.374614391497422,-0.0996086845084975,0.0312572539642016,-0.320793996616007,-0.0235334542298401,0.603372560508304,-0.134174392155684,0.152320549826635,0.0329122029236268,6.0,0
131829.0,-3.28868095110602,3.3364378735037,-4.09204535499783,-2.73520356369646,2.43781101664766,2.47582481339822,0.292228759735423,1.57710629963917,1.32532712427664,2.67900834633815,-0.163864722436354,0.279196590870698,-0.35164681647533,0.686572649253333,0.345425292925433,-0.773860066261794,-0.281310989645627,-0.617361877340933,-0.601764605244996,1.24073206215904,-0.0547134365943796,0.576626027111692,0.0115865724922788,0.706604732836294,0.313412839676065,0.108811904501352,0.858985735439977,0.303229890457494,2.99,0
121685.0,2.07265217521497,-1.00273893856366,-1.05263519209867,-0.62435110043799,-0.564269478323984,0.0727846685476523,-0.809208557311213,0.0735293982399922,-0.301256590856294,1.02325818085201,0.0836086956159917,0.132068042460348,-0.380009550371309,0.210284058006304,-0.383710951682189,-0.97701822234577,-0.536351461892805,1.73483974622519,-0.378738405178596,-0.526876302550464,-0.336585905142424,-0.524527923307572,0.246271810089632,0.259409989717575,-0.364313539028828,0.531701599618086,-0.0521413096232261,-0.054770980839468,43.25,0
30335.0,1.26284185284082,1.18752836835104,-1.92362649915904,1.34278622386069,1.24601023049379,-1.04726961076876,0.616627448976054,-0.154016818156162,-0.56266585185133,-1.363241440488,1.68236783885849,-0.37113558039022,-0.653815730311692,-3.11691308163283,0.494103314172841,1.5001682613396,2.18903871079859,2.16889510279249,-0.232742643110617,-0.0357998776282409,-0.219795123143871,-0.592129156283374,-0.316088215473922,-0.837672870819484,0.918383043863261,-0.258449418119942,0.031320427310609,0.0771447244526076,0.89,0
71919.0,-0.368743233234213,1.01156290864314,0.246553166677922,0.855545190959329,-0.0556660736233413,-0.201575141077296,0.717310127637989,0.238451876661703,-0.798204982756745,-0.471949152002179,-1.25774809130592,0.19979473148109,1.05802504930861,0.425129365380628,0.959718451714658,0.0783586035410474,-0.398478835052901,0.332421419841823,0.63034398958879,0.14372779440739,0.182747568720896,0.325233582332697,0.0504456716067701,-0.434556854799314,0.0433604852133757,-0.28151731772443,-0.0721258384055386,-0.0182108157262476,102.75,0
33575.0,-0.354552808848964,0.0259410304655217,1.44718493343142,-0.524443053936246,-0.417654596925693,-0.62944536313372,0.0730721258549079,-0.019408166656681,-1.39243744679451,0.342194319548597,-0.241237535574216,-1.25916206394072,-1.15512922362866,0.0465036689798083,0.47042715259308,-0.308078357925526,1.47355236998541,-1.77536114554599,1.49622586219487,0.2032178937359,0.296694672031141,0.827303332935759,-0.19358998250231,0.4414418937892,0.108681530344869,0.0689248155550898,0.100893296573662,0.100268760221051,20.0,0
